CodMun,MHAB01,MHAB03,MHAB04,MHAB06,MHAB07,MHAB071,MHAB081,MHAB082,MHAB083,MHAB084,MHAB085,MHAB086,MHAB087,MHAB088,MHAB089,MHAB09,MHAB091,MHAB10,MHAB101,MHAB102,MHAB111,MHAB112,MHAB113,MHAB114,MHAB12,MHAB16,MHAB161,MHAB17,MHAB18,MHAB181,MHAB182,MHAB183,MHAB191,MHAB192,MHAB193,MHAB194,MHAB195,MHAB201,MHAB202,MHAB203,MHAB204,MHAB205,MHAB206,MHAB207,MHAB208,MHAB21
3518305,Setor subordinado a outra secretaria,Feminino,53,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2015,Paritário,Sim,Não,Não,Não,7,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2009,Não,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
3518404,Secretaria em conjunto com outras políticas,Masculino,64,Doutorado,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2013,Sim,Sim,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3518503,Setor subordinado a outra secretaria,Masculino,56,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
3518602,Não possui estrutura,-,-,-,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2007,Tem maior representação governamental,Sim,Sim,Não,Não,5,Sim,Sim,Não,Sim,2013,Sim,Sim,Não,Sim,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3518701,Secretaria exclusiva,Masculino,46,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,-,Sim,2007,Tem maior representação da sociedade civil,Sim,Sim,Não,Não,7,Sim,Sim,Não,Sim,2009,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Sim,-,Sim
3518800,Secretaria exclusiva,Masculino,57,Mestrado,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,2007,Paritário,Não,Sim,Não,Não,11,Sim,Sim,Sim,Sim,2009,Sim,Sim,Sim,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim
3518859,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Não,Sim,Não,Não,-,Não
3518909,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3519006,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Sim,Sim,Não,-,Sim,Não,Sim,Sim,Não,Não,Não,-,Não
3519055,Secretaria em conjunto com outras políticas,Masculino,49,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,Não,Não,Sim,2014,Sim,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
3519071,Secretaria exclusiva,Masculino,44,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2005,Paritário,Não,Sim,Não,Não,0,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2009,Sim,Sim,Sim,Não,Sim,Sim,-,Sim,Sim,Não,Não,Não,Sim,Sim,-,Sim
3519105,Setor subordinado a outra secretaria,Masculino,37,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2015,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3519204,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3519253,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Sim,Não,-,Não
3519303,Setor subordinado diretamente à chefia do Executivo ,Masculino,40,Ensino superior completo,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sim,2009,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Sim,Sim,2009,Não,Não,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
3519402,Secretaria em conjunto com outras políticas,Feminino,36,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Sim,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3519501,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Sim,Sim,Não,Não,-,Não,Não,Sim,Não,Não,Sim,Sim,-,Não
3519600,Secretaria em conjunto com outras políticas,Masculino,62,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2008,Tem maior representação da sociedade civil,Não,Sim,Não,Não,0,Não,-,-,Sim,2013,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Não
3519709,Secretaria exclusiva,Masculino,44,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Tem maior representação governamental,Sim,Não,Não,Não,4,Não,-,-,Sim,2016,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
3519808,Setor subordinado a outra secretaria,Masculino,62,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2011,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Não,-,Sim
3519907,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2013,Não,Sim,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3520004,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,Sim,Sim
3520103,Setor subordinado a outra secretaria,Masculino,31,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Sim,Sim,Sim,Não,Sim,Sim,-,Não,Não,Não,Não,Sim,Não,Não,-,Não
3520202,Secretaria em conjunto com outras políticas,Masculino,32,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Não,Sim,Não,Não,-,Sim
3520301,Secretaria exclusiva,Feminino,41,Especialização,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Não,Sim,Não,Sim,Sim,Sim,-,Sim,Sim,Não,Não,Não,Não,Não,-,Sim
3520400,Secretaria em conjunto com outras políticas,Masculino,40,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2007,Tem maior representação da sociedade civil,Não,Sim,Não,Não,4,Sim,Sim,Sim,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
3520426,Setor subordinado a outra secretaria,Masculino,42,Ensino superior completo,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2012,Sim,Sim,Não,Não,Sim,Sim,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Não
3520442,Setor subordinado a outra secretaria,Masculino,53,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2003,Tem maior representação da sociedade civil,Sim,Sim,Sim,Sim,0,Sim,Sim,Não,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3520509,Secretaria exclusiva,Masculino,59,Ensino superior completo,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,2000,Paritário,Não,Sim,Não,Não,11,Sim,Sim,Sim,Sim,2009,Sim,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,-,Não
3520608,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3520707,Setor subordinado a outra secretaria,Masculino,61,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,0,Não,-,-,Sim,2016,Sim,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,-,Não
3520806,Setor subordinado diretamente à chefia do Executivo ,Feminino,56,Ensino médio (2º Grau) incompleto ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,-,Não
3520905,Setor subordinado a outra secretaria,Masculino,70,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Não,Não,-,Não
3521002,Não possui estrutura,-,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2011,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Sim,Sim,2014,Sim,Sim,Não,Sim,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3521101,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3521150,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3521200,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3521309,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2011,Tem maior representação governamental,Não,Sim,Não,Não,0,Sim,Sim,Sim,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3521408,Setor subordinado a outra secretaria,Masculino,48,Ensino médio (2º Grau) completo ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Sim,Não,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
3521507,Setor subordinado a outra secretaria,Masculino,45,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Sim
3521606,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3521705,Setor subordinado a outra secretaria,Masculino,46,Ensino superior completo,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,2007,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Não,Sim,2015,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Não,Sim,Sim,Não,Sim,Não,-,Sim
3521804,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2011,Paritário,Sim,Sim,Não,Não,0,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Sim,Sim,Não,Não,Não,-,Sim
3521903,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
3522000,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2014,Não,Sim,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,-,Não
3522109,Secretaria exclusiva,Feminino,57,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2013,Paritário,Sim,Sim,Sim,Sim,3,Não,-,-,Sim,2013,Não,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Não,Não,Não,-,Não
3522158,Setor subordinado a outra secretaria,Masculino,42,Especialização,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,2007,Paritário,Não,Sim,Não,Não,3,Sim,Sim,Não,Sim,2014,Não,Sim,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Sim
3522208,Secretaria em conjunto com outras políticas,Masculino,46,Ensino superior completo,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2008,Paritário,Não,Sim,Não,Não,6,Sim,Sim,Não,Sim,2017,Sim,Sim,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim
3522307,Setor subordinado a outra secretaria,Feminino,32,Especialização,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,Sim,2008,Paritário,Não,Sim,Não,Sim,2,Sim,Sim,Sim,Sim,2009,Sim,Não,Sim,Sim,Sim,Sim,-,Não,Não,Não,Não,Não,Sim,Não,-,Sim
3522406,Setor subordinado a outra secretaria,Masculino,53,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
3522505,Secretaria exclusiva,Feminino,53,Ensino superior incompleto,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,2007,Paritário,Sim,Sim,Não,Não,0,Sim,Não,Não,Sim,2016,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3522604,Setor subordinado a outra secretaria,Masculino,36,Ensino médio (2º Grau) completo ,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Sim,Não,5,Sim,Sim,Sim,Sim,2013,Sim,Sim,Não,Sim,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
3522653,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não,Não,-,Não
3522703,Secretaria exclusiva,Masculino,51,Ensino superior completo,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2010,Paritário,Não,Sim,Sim,Sim,0,Não,-,-,Sim,2015,Não,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3522802,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Sim,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,Não,Sim,Não,-,Não
3522901,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3523008,Não possui estrutura,-,-,-,Sim,O município não possui Plano Diretor,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,2017,Paritário,Não,Sim,Não,Não,4,Sim,Sim,Não,Sim,2014,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Sim
3523107,Secretaria exclusiva,Masculino,56,Ensino superior completo,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,2008,Paritário,Sim,Sim,Não,Não,0,Sim,Sim,Não,Sim,2008,Sim,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Não
3523206,Secretaria em conjunto com outras políticas,Feminino,56,Especialização,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Sim,2008,Paritário,Não,Sim,Não,Não,0,Sim,Sim,Não,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3523305,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Sim,O município não possui plano,Sim,2007,Paritário,Não,Sim,Não,Sim,0,Sim,Sim,Não,Não,-,-,-,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3523404,Setor subordinado a outra secretaria,Masculino,63,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Sim,4,Sim,Sim,Sim,Sim,2015,Sim,Sim,Não,Sim,Sim,Não,-,Sim,Não,Não,Não,Sim,Sim,Sim,-,Não
3523503,Setor subordinado diretamente à chefia do Executivo ,Feminino,30,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Sim,Não,-,Não
3523602,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2013,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3523701,Setor subordinado a outra secretaria,Feminino,27,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não soube informar*,Não,Não,Não,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não,Não,-,Sim
3523800,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não soube informar*,Não,Não,Não,Sim,Não,Sim,-,-,-,-,-,-,-,-,Sim,Não
3523909,Setor subordinado a outra secretaria,Masculino,32,Ensino superior completo,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2007,Paritário,Sim,Sim,Não,Sim,10,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2014,Sim,Sim,Sim,Não,Sim,Sim,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3524006,Secretaria em conjunto com outras políticas,Masculino,39,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Não,0,Sim,Sim,Não,Sim,2013,Sim,Sim,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3524105,Setor subordinado a outra secretaria,Masculino,59,Ensino superior completo,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,Sim,2006,Paritário,Sim,Sim,Sim,Sim,12,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
3524204,Setor subordinado a outra secretaria,Masculino,47,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Sim,Não,Não,Não,0,Não,-,-,Sim,2011,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Sim
3524303,Setor subordinado a outra secretaria,Masculino,47,Especialização,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Sim,Sim,-,-,-,-,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,-,Não
3524402,Órgão da administração indireta,Feminino,58,Especialização,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2008,Tem maior representação governamental,Sim,Sim,Não,Não,6,Sim,O fundo possui um conselho gestor próprio,Sim,Sim,2015,Sim,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Sim,Não,Sim,Sim,-,Sim
3524501,Não possui estrutura,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Não
3524600,Setor subordinado a outra secretaria,Masculino,25,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Paritário,Sim,Sim,Sim,Sim,0,Sim,Sim,Não,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
3524709,Setor subordinado a outra secretaria,Masculino,39,Mestrado,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Sim,2003,Paritário,Sim,Sim,Não,Não,6,Sim,Sim,Sim,Sim,2015,Sim,Sim,Não,Sim,Não,Não,-,Não,Sim,Não,Não,Não,Sim,Não,-,Sim
3524808,Secretaria em conjunto com outras políticas,Masculino,40,Especialização,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Paritário,Não,Não,Não,Sim,0,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim
3524907,Setor subordinado diretamente à chefia do Executivo ,Feminino,26,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Tem maior representação da sociedade civil,Não,Não,Sim,Não,4,Não,-,-,Sim,2016,Não,Não,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
3525003,Secretaria em conjunto com outras políticas,Masculino,46,Ensino superior completo,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,2006,Tem maior representação da sociedade civil,Sim,Sim,Sim,Não,10,Sim,Sim,Não,Não,-,-,-,Sim,Sim,Sim,Não,-,Sim,Não,Não,Não,Não,Sim,Não,-,Sim
3525102,Setor subordinado a outra secretaria,Masculino,25,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Não
3525201,Setor subordinado a outra secretaria,Masculino,67,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2008,Tem maior representação governamental,Sim,Não,Não,Não,0,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3525300,Secretaria exclusiva,Masculino,41,Ensino superior completo,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,"Não, as conferências foram realizadas após a elaboração do plano",Sim,2007,Tem maior representação governamental,Não,Sim,Não,Sim,0,Sim,Sim,Não,Sim,2013,Não,Sim,Não,Sim,Sim,Não,-,Sim,Sim,Não,Não,Não,Sim,Não,-,Sim
3525409,Não possui estrutura,-,-,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2017,Não,Sim,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3525508,Setor subordinado a outra secretaria,Masculino,52,Especialização,Sim,O município não possui Plano Diretor,Não,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,2016,Não,Sim,Não,Não,Sim,Não,-,Não,Não,Não,Não,Não,Sim,Não,-,Não
3525607,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,Sim,Não
3525706,Setor subordinado diretamente à chefia do Executivo ,Masculino,62,Ensino fundamental (1º Grau) incompleto ,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2009,Paritário,Sim,Sim,Não,Não,0,Sim,O fundo possui um conselho gestor próprio,Não,Sim,2014,Sim,Não,Não,Não,Sim,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Não
3525805,Setor subordinado a outra secretaria,Feminino,36,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,Não,Não,Não,Não,Sim,Não,Não,-,Não
3525854,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3525904,Órgão da administração indireta,Feminino,49,Especialização,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,-,Sim,1994,Tem maior representação da sociedade civil,Não,Sim,Não,Não,12,Sim,Sim,Não,Sim,2017,Sim,Não,Sim,Sim,Sim,Não,-,Sim,Não,Não,Sim,Não,Sim,Sim,-,Sim
3526001,Secretaria em conjunto com outras políticas,Feminino,54,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2010,Tem maior representação governamental,Não,Sim,Não,Não,0,Sim,Sim,Sim,Não,-,-,-,Sim,Não,Não,Não,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim
3526100,Setor subordinado a outra secretaria,Feminino,61,Ensino superior completo,Não,-,-,-,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
3526209,Não possui estrutura,-,-,-,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,-,Sim,2008,Paritário,Sim,Sim,Não,Sim,0,Não,-,-,Sim,2012,Sim,Sim,Sim,Não,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não
