CodMun,MMAM01,MMAM03,MMAM04,MMAM06,MMAM071,MMAM072,MMAM073,MMAM074,MMAM075,MMAM076,MMAM08,MMAM091,MMAM092,MMAM093,MMAM094,MMAM095,MMAM096,MMAM097,MMAM098,MMAM099,MMAM0910,MMAM0911,MMAM10,MMAM101,MMAM102,MMAM111,MMAM112,MMAM113,MMAM114,MMAM12,MMAM16,MMAM17,MMAM171,MMAM18,MMAM191,MMAM192,MMAM193,MMAM194,MMAM195,MMAM196,MMAM197,MMAM198,MMAM199,MMAM201,MMAM20011,MMAM202,MMAM2021,MMAM203,MMAM2031,MMAM204,MMAM2041,MMAM205,MMAM2051,MMAM206,MMAM2061,MMAM207,MMAM2071,MMAM208,MMAM2081,MMAM209,MMAM2091,MMAM2010,MMAM20101,MMAM2011,MMAM20111,MMAM2012,MMAM21,MMAM211,MMAM221,MMAM222,MMAM223,MMAM224,MMAM225,MMAM226,MMAM227,MMAM228,MMAM229,MMAM23,MMAM2311,MMAM2312,MMAM2313,MMAM2314,MMAM2315,MMAM2316,MMAM2317,MMAM241,MMAM242,MMAM243,MMAM244,MMAM245,MMAM246,MMAM247,MMAM25,MMAM261,MMAM262,MMAM263,MMAM264,MMAM265,MMAM266,MMAM267,MMAM268,MMAM269,MMAM2610,MMAM2611,MMAM2612,MMAM2613,MMAM2614
3102407,Secretaria em conjunto com outras políticas setoriais,Masculino,40,Ensino superior completo,4,3,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2009,Paritário,Sim,Sim,Não,Não,Não soube informar*,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
3102506,Secretaria em conjunto com outras políticas setoriais,Masculino,25,Ensino superior completo,2,0,0,2,0,0,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,2005,Paritário,Sim,Sim,Sim,Sim,12,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2016,Sim,2016,Sim,2016,Não,-,Sim,2016,Não,-,Não,-,Sim,2016,Não,-,Sim,2016,Sim,2016,-,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
3102605,Secretaria em conjunto com outras políticas setoriais,Masculino,34,Doutorado,2,2,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1992,Tem maior representação da sociedade civil,Sim,Sim,Sim,Sim,16,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não
3102704,Secretaria exclusiva,Masculino,27,Especialização,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Tem maior representação da sociedade civil,Não,Não,Não,Sim,0,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
3102803,Secretaria em conjunto com outras políticas setoriais,Masculino,62,Ensino superior incompleto,1,0,0,1,0,0,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2012,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
3102852,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Ensino fundamental (1º Grau) completo,4,1,0,1,0,2,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2003,Paritário,Não,Sim,Sim,Não,0,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não,-,Sim,1997,Não,-,Sim,1997,Não,-,Não,-,Não,-,Sim,1997,Sim,1997,Sim,1997,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não
3102902,Secretaria em conjunto com outras políticas setoriais,Masculino,39,Ensino superior incompleto,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1997,Tem maior representação governamental,Sim,Não,Não,Não,4,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3103009,Setor subordinado a outra secretaria,Masculino,60,Ensino médio (2º Grau) incompleto,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2011,Paritário,Sim,Não,Não,Sim,0,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3103108,Secretaria em conjunto com outras políticas setoriais,Masculino,37,Ensino médio (2º Grau) completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Sim,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sim,2011,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3103207,Setor subordinado diretamente à chefia do Executivo,Masculino,81,Ensino superior completo,2,0,0,2,0,0,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,2001,Paritário,Sim,Sim,Não,Não,9,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
3103306,Secretaria em conjunto com outras políticas setoriais,Feminino,30,Ensino superior completo,1,0,0,0,0,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2017,Paritário,Não,Sim,Não,Não,Não soube informar*,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2013,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3103405,Secretaria exclusiva,Feminino,53,Especialização,2,2,0,0,0,0,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,1994,Paritário,Sim,Sim,Não,Não,0,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,Sim,Não,-,Sim,1990,Não,-,Sim,1990,Não,-,Sim,2007,Sim,2007,Sim,2007,Sim,2007,Sim,2007,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
3103504,Secretaria exclusiva,Masculino,37,Especialização,70,12,50,1,7,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1983,Paritário,Sim,Sim,Sim,Sim,6,Sim,Sim,O fundo possui um conselho gestor próprio,Sim,-,-,-,-,-,-,-,-,Sim,Sim,2002,Sim,2016,Sim,1998,Sim,2002,Sim,2003,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
3103603,Não possui estrutura,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3103702,Secretaria em conjunto com outras políticas setoriais,Masculino,36,Ensino fundamental (1º Grau) completo,3,2,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2011,Paritário,Sim,Sim,Sim,Sim,0,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim,2016,Sim,2016,Sim,2016,Sim,1998,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
3103751,Secretaria em conjunto com outras políticas setoriais,Masculino,53,Ensino médio (2º Grau) completo,28,4,13,11,0,0,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,2013,Paritário,Não,Sim,Não,Não,6,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,Sim,2015,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
3103801,Não possui estrutura,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3103900,Secretaria exclusiva,Feminino,24,Ensino médio (2º Grau) incompleto,1,1,0,0,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Tem maior representação da sociedade civil,Sim,Sim,Não,Não,1,Sim,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3104007,Órgão da administração indireta,Masculino,60,Especialização,34,8,0,4,0,22,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Paritário,Sim,Sim,Não,Não,6,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Sim,2007,Sim,2006,Sim,2002,Sim,2002,Não,-,Sim,1992,Sim,1990,Não,-,Sim,1990,Sim,1990,Não,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não
3104106,Secretaria exclusiva,Masculino,64,Ensino médio (2º Grau) completo,17,16,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Sim,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3104205,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Especialização,91,90,0,0,1,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2003,Paritário,Sim,Não,Sim,Não,3,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não
3104304,Secretaria em conjunto com outras políticas setoriais,Masculino,42,Ensino superior completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Tem maior representação governamental,Sim,Sim,Sim,Sim,12,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3104403,Setor subordinado a outra secretaria,Masculino,56,Ensino superior completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3104452,Secretaria em conjunto com outras políticas setoriais,Masculino,26,Mestrado,7,4,0,3,0,0,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,1997,Tem maior representação governamental,Sim,Sim,Sim,Sim,6,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Sim,1997,Sim,1997,Sim,2002,Não,-,Não,-,Sim,1997,Sim,1997,Sim,1997,Sim,1997,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não
3104502,Secretaria em conjunto com outras políticas setoriais,Masculino,25,Ensino superior completo,33,4,0,1,0,28,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1998,Paritário,Não,Sim,Não,Sim,12,Sim,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2012,Não,-,Não,-,Sim,1998,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
3104601,Secretaria em conjunto com outras políticas setoriais,Masculino,61,Ensino superior completo,2,0,0,1,0,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1997,Paritário,Sim,Sim,Sim,Não,0,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,-,Não,-,Sim,2017,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não
3104700,Secretaria em conjunto com outras políticas setoriais,Masculino,51,Ensino médio (2º Grau) completo,103,102,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1999,Paritário,Sim,Sim,Não,Sim,0,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3104809,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Ensino superior incompleto,3,0,0,2,0,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1998,Paritário,Sim,Não,Não,Sim,4,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,Não,-,Não,-,Sim,2005,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Não,-,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
3104908,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Ensino superior completo,3,0,0,3,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2001,Tem maior representação governamental,Sim,Sim,Sim,Sim,12,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,Não,Sim,Sim,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não
3105004,Secretaria exclusiva,Feminino,46,Ensino superior incompleto,2,1,0,0,1,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3105103,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Ensino superior completo,2,0,0,1,0,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2006,Paritário,Não,Sim,Não,Não,4,Sim,Sim,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não,-,Sim,2007,Sim,2007,Sim,2007,Não,-,Não,-,Sim,2007,Não,-,Não,-,Não,-,Não,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não
3105202,Secretaria em conjunto com outras políticas setoriais,Feminino,38,Ensino superior completo,2,0,0,2,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2009,Paritário,Não,Sim,Não,Não,3,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não
3105301,Secretaria em conjunto com outras políticas setoriais,Feminino,23,Ensino superior completo,2,1,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1997,Paritário,Sim,Sim,Não,Sim,6,Sim,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3105400,Secretaria exclusiva,Masculino,50,Ensino superior completo,9,5,0,3,1,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1993,Paritário,Sim,Sim,Não,Sim,12,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sim,2015,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Não,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3105509,Setor subordinado a outra secretaria,Masculino,30,Ensino médio (2º Grau) completo,3,2,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3105608,Órgão da administração indireta,Feminino,34,Especialização,5,4,0,0,0,1,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1997,Paritário,Sim,Sim,Sim,Sim,5,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,-,Não,-,Sim,2014,Não,-,Sim,2008,Sim,1995,Sim,1995,Sim,2008,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não
3105707,Setor subordinado a outra secretaria,Masculino,76,Ensino superior completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2017,Paritário,Sim,Sim,Não,Não,1,Não,Não,-,-,-,-,-,-,-,-,-,-,Sim,Sim,2012,Sim,2012,Não,-,Sim,2012,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,-,Sim,Sim,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
3105905,Setor subordinado a outra secretaria,Masculino,42,Especialização,3,0,0,1,2,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1995,Paritário,Sim,Não,Não,Não,2,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2013,Sim,2013,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3106002,Setor subordinado a outra secretaria,Masculino,57,Ensino superior completo,4,0,3,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,2005,Paritário,Sim,Sim,Sim,Sim,12,Não,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,Sim,-,Não,-,Sim,1985,Não,-,Sim,1985,Não,-,Não,-,Sim,1985,Não,-,Não,-,Não,-,Não,-,-,Sim,Não,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3106101,Secretaria exclusiva,Masculino,48,Ensino superior completo,1,0,0,1,0,0,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,Não,Não,-,-,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3106200,Secretaria exclusiva,Masculino,60,Mestrado,225,149,0,26,19,31,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,1985,Paritário,Não,Sim,Não,Não,10,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,-,Sim,2017,Sim,2001,Sim,1999,Sim,2012,Não,-,Sim,1988,Sim,1996,Sim,1988,Não,-,Sim,2015,Sim,2011,-,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
