CodMun,CodMun,MTRA01,MTRA03,MTRA04,MTRA06,MTRA07,MTRA081,MTRA082,MTRA083,MTRA084,MTRA085,MTRA086,MTRA087,MTRA09,MTRA091,MTRA10,MTRA101,MTRA102,MTRA111,MTRA112,MTRA113,MTRA114,MTRA12,MTRA16,MTRA161,MTRA17,MTRA181,MTRA182,MTRA183,MTRA184,MTRA185,MTRA186,MTRA187,MTRA188,MTRA19,MTRA1911,MTRA192,MTRA1912,MTRA193,MTRA1913,MTRA1914,MTRA1915,MTRA201,MTRA202,MTRA203,MTRA204,MTRA205,MTRA206,MTRA207,MTRA208,MTRA209,MTRA2010,MTRA21,MTRA221,MTRA222,MTRA223,MTRA224,MTRA23,MTRA231,MTRA24,MTRA25
3106101,3106101,Secretaria em conjunto com outras políticas setoriais,Masculino,78,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3106200,3106200,Órgão da administração indireta,Masculino,56,Mestrado,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,2013,Tem maior representação da sociedade civil,Sim,Não,Não,Não,1,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,-,Parcialmente adaptada,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim
3106309,3106309,Setor subordinado a outra secretaria,Masculino,61,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não,Não,Sim,Sim,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,-,Parcialmente adaptada,Não,Sim,Não,Não,Sim,Sim,Sim,Não
3106408,3106408,Secretaria exclusiva,Masculino,47,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3106507,3106507,Setor subordinado a outra secretaria,Masculino,50,Ensino fundamental (1º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Não,Não
3106606,3106606,Secretaria exclusiva,Masculino,48,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3106655,3106655,Secretaria exclusiva,Masculino,34,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Sim,Não,Sim,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3106705,3106705,Órgão da administração indireta,Feminino,50,Ensino superior completo,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,-,Totalmente adaptada,Não,Não,Sim,Não,Sim,Sim,Sim,Não
3106804,3106804,Setor subordinado diretamente à chefia do Executivo,Feminino,31,Especialização,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3106903,3106903,Setor subordinado a outra secretaria,Masculino,55,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3107000,3107000,Secretaria em conjunto com outras políticas setoriais,Masculino,45,Ensino fundamental (1º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3107109,3107109,Setor subordinado a outra secretaria,Masculino,49,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Sim,Não
3107208,3107208,Secretaria exclusiva,Masculino,30,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Não,Não
3107307,3107307,Secretaria em conjunto com outras políticas setoriais,Masculino,55,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3107406,3107406,Secretaria em conjunto com outras políticas setoriais,Masculino,59,Especialização,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,-,Parcialmente adaptada,Não,Não,Sim,Não,Sim,Sim,Sim,Sim
3107505,3107505,Secretaria exclusiva,Masculino,42,Ensino superior incompleto,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,Parcialmente adaptada,Sim,Não,Não,Não,Sim,Sim,Não,Não
3107604,3107604,Setor subordinado a outra secretaria,Feminino,59,Ensino superior completo,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3107703,3107703,Setor subordinado a outra secretaria,Masculino,55,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Não,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Parcialmente adaptada,-,-,-,Sim,Sim,Sim,Não,Não
3107802,3107802,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Sim,Não,Não,-,Sim,Não,Sim,-,-,-,-,-,-,-,-,-,Sim,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3107901,3107901,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3108008,3108008,Secretaria em conjunto com outras políticas setoriais,Masculino,65,Ensino superior completo,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Sim
3108107,3108107,Secretaria em conjunto com outras políticas setoriais,Masculino,35,Mestrado,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,-,-,-,-,-,-,-,-,-,Sim,Parcialmente adaptada,Sim,Não,Não,Não,Sim,Sim,Não,Não
3108206,3108206,Secretaria em conjunto com outras políticas setoriais,Masculino,47,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,Não,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,-,Parcialmente adaptada,Não,Não,Sim,Não,Sim,Não,Não,Não
3108255,3108255,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3108305,3108305,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3108404,3108404,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3108503,3108503,Secretaria exclusiva,Masculino,29,Ensino médio (2º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,-,Não,-,Não,Não,Sim,-,-,-,-,-,-,-,-,-,Sim,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3108552,3108552,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3108602,3108602,Secretaria em conjunto com outras políticas setoriais,Masculino,44,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3108701,3108701,Secretaria exclusiva,Masculino,43,Ensino médio (2º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3108800,3108800,Secretaria em conjunto com outras políticas setoriais,Masculino,24,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3108909,3108909,Setor subordinado a outra secretaria,Masculino,58,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Parcialmente adaptada,Não,Não,Sim,Não,Sim,Sim,Não,Não
3109006,3109006,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Parcialmente adaptada,-,-,-,Sim,Sim,Sim,Não,Não
3109105,3109105,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,-,Parcialmente adaptada,Não,Não,Sim,Não,Sim,Sim,Não,Não
3109204,3109204,Secretaria em conjunto com outras políticas setoriais,Masculino,59,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,-,-,-,-,-,-,-,-,-,Sim,Parcialmente adaptada,Não,Não,Sim,Não,Não,-,Não,Não
3109253,3109253,Setor subordinado a outra secretaria,Masculino,54,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3109303,3109303,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Sim,Não,Não,-,-,-,-,-,-,-,-,-,Sim,Sem adaptação,-,-,-,-,Sim,Sim,Sim,Não
3109402,3109402,Setor subordinado a outra secretaria,Masculino,53,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Parcialmente adaptada,Sim,Sim,Não,Não,Sim,Sim,Não,Não
3109451,3109451,Secretaria em conjunto com outras políticas setoriais,Masculino,24,Ensino superior incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3109501,3109501,Setor subordinado a outra secretaria,Masculino,47,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,-,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3109600,3109600,Setor subordinado a outra secretaria,Masculino,68,Ensino médio (2º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3109709,3109709,Setor subordinado a outra secretaria,Masculino,56,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3109808,3109808,Setor subordinado a outra secretaria,Masculino,60,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3109907,3109907,Secretaria em conjunto com outras políticas setoriais,Masculino,49,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Não,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3110004,3110004,Setor subordinado a outra secretaria,Masculino,33,Ensino superior incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3110103,3110103,Setor subordinado a outra secretaria,Masculino,60,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3110202,3110202,Secretaria exclusiva,Masculino,30,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3110301,3110301,Secretaria em conjunto com outras políticas setoriais,Feminino,51,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
3110400,3110400,Secretaria em conjunto com outras políticas setoriais,Masculino,69,Ensino médio (2º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3110509,3110509,Setor subordinado a outra secretaria,Masculino,50,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,Parcialmente adaptada,-,-,-,Sim,Sim,Não,Não,Não
3110608,3110608,Secretaria exclusiva,Masculino,37,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3110707,3110707,Setor subordinado a outra secretaria,Masculino,36,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3110806,3110806,Secretaria exclusiva,Masculino,50,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3110905,3110905,Setor subordinado a outra secretaria,Masculino,55,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,-,Parcialmente adaptada,Não,Não,Sim,Não,Sim,Não,Não,Não
3111002,3111002,Secretaria exclusiva,Masculino,37,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,-,Parcialmente adaptada,Não,Não,Sim,Não,Sim,Não,Não,Não
3111101,3111101,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3111150,3111150,Secretaria exclusiva,Masculino,31,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,-,-,-,-,-,-,-,-,-,Sim,Sem adaptação,-,-,-,-,Não,-,Não,Não
3111200,3111200,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3111309,3111309,Secretaria em conjunto com outras políticas setoriais,Masculino,59,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Sim
3111408,3111408,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3111507,3111507,Setor subordinado a outra secretaria,Masculino,52,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,-,Totalmente adaptada,Não,Não,Sim,Não,Sim,Não,Não,Não
3111606,3111606,Secretaria exclusiva,Masculino,64,Especialização,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Sim,Não,Não,Não,Não,Não,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3111705,3111705,Setor subordinado diretamente à chefia do Executivo,Masculino,42,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3111804,3111804,Não possui estrutura,-,-,-,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Sim,Sim,Não,Não,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não
3111903,3111903,Secretaria em conjunto com outras políticas setoriais,Masculino,27,Ensino médio (2º Grau) completo,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não,-,Não,-,-,-,-,-,-,-,Sim,O fundo possui um conselho gestor próprio,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Parcialmente adaptada,Não,Sim,Não,Não,Sim,Sim,Não,Não
3112000,3112000,Secretaria em conjunto com outras políticas setoriais,Masculino,66,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Não
3112059,3112059,Secretaria exclusiva,Masculino,42,Ensino fundamental (1º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Não,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,-,-,-,-,-,-,-,-,-,Sim,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3112109,3112109,Setor subordinado a outra secretaria,Feminino,49,Ensino superior completo,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,-,Não,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,Parcialmente adaptada,Sim,Não,Não,Não,Sim,Sim,Não,Não
3112208,3112208,Setor subordinado diretamente à chefia do Executivo,Masculino,40,Ensino fundamental (1º Grau) incompleto,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3112307,3112307,Secretaria em conjunto com outras políticas setoriais,Masculino,48,Ensino médio (2º Grau) completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Não,-,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Sem adaptação,-,-,-,-,Sim,Sim,Não,Não
3112406,3112406,Secretaria em conjunto com outras políticas setoriais,Feminino,36,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,Não,-,Não,-,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,Sem adaptação,-,-,-,-,Sim,Não,Não,Não
3112505,3112505,Setor subordinado a outra secretaria,Masculino,41,Ensino superior completo,Não,-,-,-,-,-,-,-,Não,-,Não,-,-,-,-,-,-,-,Não,-,-,Não,Não,Não,Sim,Não,Sim,Não,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não
