CodMun,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao
4306908,Não,Não,Não,Sim,Não,Não,Não
4306924,-,-,-,-,-,-,-
4306932,Não,Não,Não,Sim,Não,Não,Não
4306957,Não,Não,Não,Sim,Não,Sim,Não
4306973,Não,Não,Não,Sim,Não,Não,Não
4307005,Não,Não,Não,Sim,Não,Não,Não
4307054,Não,Não,Não,Sim,Não,Não,Não
4307104,Não,Não,Sim,Sim,Não,Sim,Não
4307203,Não,Não,Não,Não,Não,Sim,Não
4307302,Não,Não,Não,Sim,Não,Não,Não
4307401,Não,Não,Não,Sim,Não,Não,Não
4307450,Não,Não,Não,Sim,Não,Não,Não
4307500,Não,Não,Não,Sim,Não,Não,Não
4307559,-,-,-,-,-,-,-
4307609,Não,Não,Não,Sim,Não,Não,Não
4307708,Não,Sim,Não,Sim,Não,Sim,Não
4307807,Sim,Não,Não,Sim,Não,Não,Não
4307815,Não,Não,Não,Sim,Não,Não,Não
4307831,Não,Não,Não,Sim,Não,Não,Não
4307864,Não,Não,Não,Sim,Não,Não,Não
4307906,Não,Não,Não,Sim,Não,Sim,Não
4308003,-,-,-,-,-,-,-
4308052,Não,Não,Não,Sim,Não,Não,Não
4308078,Não,Não,Não,Sim,Não,Sim,Não
4308102,Não,Não,Não,Sim,Não,Não,Não
4308201,Não,Não,Não,Sim,Não,Não,Não
4308250,-,-,-,-,-,-,-
4308300,Não,Não,Não,Não,Não,Sim,Não
4308409,Não,Não,Não,Sim,Não,Não,Não
4308433,Não,Não,Não,Sim,Não,Não,Não
4308458,-,-,-,-,-,-,-
4308508,Não,Não,Não,Sim,Não,Não,Não
4308607,Não,Não,Não,Sim,Não,Sim,Não
4308656,-,-,-,-,-,-,-
4308706,Não,Não,Não,Sim,Não,Sim,Não
4308805,Não,Não,Não,Sim,Não,Sim,Não
4308854,Não,Não,Não,Sim,Não,Sim,Não
4308904,Não,Não,Não,Sim,Não,Não,Não
4309001,Não,Não,Não,Sim,Não,Não,Não
4309050,Não,Não,Não,Sim,Não,Sim,Não
4309100,Não,Não,Não,Sim,Não,Sim,Não
4309126,-,-,-,-,-,-,-
4309159,Não,Não,Não,Sim,Não,Sim,Não
4309209,Não,Não,Não,Sim,Não,Não,Não
4309258,Não,Não,Não,Sim,Não,Não,Não
4309308,Não,Não,Não,Sim,Não,Sim,Não
4309407,Não,Não,Não,Sim,Não,Sim,Não
4309506,Não,Não,Não,Sim,Não,Sim,Não
4309555,-,-,-,-,-,-,-
4309571,Não,Não,Não,Sim,Não,Não,Não
4309605,Não,Não,Não,Sim,Não,Não,Não
4309654,Não,Não,Não,Sim,Não,Não,Não
4309704,Não,Não,Não,Sim,Não,Não,Não
4309753,Não,Não,Não,Sim,Não,Não,Não
4309803,-,-,-,-,-,-,-
4309902,Não,Não,Não,Sim,Não,Não,Não
4309951,Não,Não,Não,Sim,Não,Não,Não
4310009,Não,Não,Não,Sim,Não,Não,Não
4310108,Não,Não,Não,Sim,Não,Não,Não
4310207,Não,Não,Não,Sim,Não,Não,Não
4310306,Não,Não,Não,Sim,Não,Não,Não
4310330,Não,Não,Não,Sim,Não,Não,Não
4310363,Não,Não,Não,Sim,Não,Não,Não
4310405,Não,Não,Não,Sim,Não,Não,Não
4310413,Não,Não,Sim,Sim,Não,Não,Não
4310439,Não,Não,Não,Sim,Não,Não,Não
4310462,-,-,-,-,-,-,-
4310504,Não,Não,Não,Sim,Não,Não,Não
4310538,Não,Não,Não,Sim,Não,Não,Não
4310553,Não,Não,Não,Sim,Não,Não,Não
4310579,Não,Não,Não,Sim,Não,Não,Não
4310603,Não,Não,Sim,Sim,Não,Sim,Não
4310652,Não,Não,Não,Sim,Não,Não,Não
4310702,Não,Não,Não,Sim,Não,Não,Não
4310751,Não,Não,Não,Sim,Não,Não,Não
4310801,Não,Não,Não,Sim,Não,Não,Não
4310850,-,-,-,-,-,-,-
4310876,Não,Não,Sim,Sim,Não,Não,Não
4310900,-,-,-,-,-,-,-
4311007,Não,Não,Sim,Sim,Não,Não,Não
4311106,Não,Não,Não,Sim,Não,Sim,Não
4311122,Não,Não,Não,Sim,Não,Não,Não
4311130,-,-,-,-,-,-,-
4311155,Não,Não,Não,Sim,Não,Não,Não
4311205,Não,Não,Não,Sim,Não,Não,Não
4311239,Não,Não,Não,Sim,Não,Não,Não
4311254,Não,Não,Não,Sim,Não,Não,Não
4311270,Não,Não,Não,Sim,Não,Não,Não
4311304,Não,Não,Não,Sim,Não,Não,Não
4311403,Não,Não,Não,Sim,Não,Não,Não
4311429,Não,Não,Não,Sim,Não,Sim,Não
4311502,Não,Não,Não,Sim,Não,Não,Não
4311601,Não,Não,Não,Não,Não,Sim,Não
4311627,Não,Não,Sim,Sim,Não,Sim,Não
4311643,Não,Não,Não,Sim,Não,Não,Não
4311700,Sim,Não,Não,Sim,Não,Não,Não
4311718,-,-,-,-,-,-,-
4311734,Não,Não,Não,Sim,Não,Não,Não
4311759,Não,Não,Não,Sim,Não,Não,Não
4311775,Não,Não,Não,Sim,Não,Não,Não
4311791,Não,Não,Não,Sim,Não,Não,Não
4311809,Não,Não,Não,Sim,Não,Não,Não
4311908,Não,Não,Não,Sim,Não,Não,Não
4311981,-,-,-,-,-,-,-
4312005,Não,Não,Não,Sim,Não,Não,Não
4312054,Não,Não,Não,Sim,Não,Não,Não
4312104,Não,Não,Sim,Sim,Não,Não,Não
4312138,-,-,-,-,-,-,-
4312153,Não,Não,Não,Sim,Não,Sim,Não
4312179,Não,Não,Não,Sim,Não,Não,Não
4312203,Não,Não,Não,Sim,Não,Não,Não
4312252,Não,Não,Não,Sim,Não,Não,Não
4312302,-,-,-,-,-,-,-
4312351,Não,Não,Não,Sim,Não,Não,Não
4312377,-,-,-,-,-,-,-
4312385,Não,Não,Não,Sim,Não,Não,Não
4312401,Não,Não,Não,Sim,Não,Não,Não
4312427,Não,Não,Não,Sim,Não,Sim,Não
4312443,Não,Não,Não,Sim,Não,Não,Não
4312450,Não,Não,Não,Sim,Não,Sim,Não
4312476,Não,Não,Não,Sim,Não,Não,Não
4312500,Não,Não,Não,Sim,Não,Não,Não
4312609,Não,Não,Não,Sim,Não,Não,Não
4312617,-,-,-,-,-,-,-
4312625,Não,Não,Não,Sim,Não,Não,Não
4312658,Não,Não,Não,Sim,Não,Não,Não
4312674,Não,Não,Não,Sim,Não,Não,Não
4312708,Não,Não,Não,Sim,Não,Não,Não
4312757,Não,Não,Não,Sim,Não,Não,Não
4312807,Não,Não,Não,Sim,Não,Não,Não
4312906,Não,Não,Não,Sim,Não,Não,Não
4312955,Não,Não,Não,Não,Não,Sim,Não
4313003,Não,Não,Não,Sim,Não,Não,Não
4313011,-,-,-,-,-,-,-
4313037,Não,Não,Não,Sim,Não,Não,Não
4313060,Não,Não,Não,Sim,Não,Não,Não
4313086,Sim,Não,Não,Não,Não,Não,Não
4313102,Não,Não,Não,Sim,Não,Não,Não
4313201,Não,Não,Não,Sim,Não,Não,Não
4313300,Não,Não,Não,Sim,Não,Não,Sim
4313334,-,-,-,-,-,-,-
4313359,Sim,Não,Não,Sim,Não,Não,Não
4313375,Não,Não,Não,Sim,Não,Sim,Não
4313391,Não,Não,Não,Sim,Não,Não,Não
4313409,Não,Não,Sim,Sim,Sim,Sim,Não
4313425,Não,Não,Não,Sim,Não,Não,Não
4313441,Não,Não,Não,Sim,Não,Não,Não
4313466,Não,Não,Não,Sim,Não,Não,Não
4313490,-,-,-,-,-,-,-
4313508,Não,Não,Não,Sim,Não,Não,Não
4313607,Não,Não,Não,Sim,Não,Não,Não
4313656,Não,Não,Não,Sim,Não,Não,Não
4313706,Não,Não,Não,Sim,Não,Sim,Não
4313805,Não,Não,Não,Sim,Não,Não,Não
4313904,Não,Não,Sim,Sim,Não,Não,Não
4313953,Não,Não,Não,Sim,Não,Não,Não
4314001,Não,Não,Não,Sim,Não,Não,Não
4314027,Não,Não,Não,Sim,Não,Sim,Não
4314035,Não,Não,Não,Sim,Não,Sim,Não
4314050,Não,Não,Não,Sim,Não,Não,Não
4314068,Não,Não,Não,Sim,Não,Não,Não
4314076,Não,Não,Não,Sim,Não,Não,Não
4314100,Não,Não,Não,Sim,Não,Não,Sim
4314134,Não,Não,Não,Não,Não,Sim,Não
4314159,Não,Não,Não,Sim,Não,Não,Não
4314175,-,-,-,-,-,-,-
4314209,Não,Não,Não,Sim,Não,Não,Não
4314308,-,-,-,-,-,-,-
4314407,Não,Não,Sim,Sim,Não,Sim,Sim
4314423,Não,Não,Não,Sim,Não,Não,Não
4314456,-,-,-,-,-,-,-
4314464,-,-,-,-,-,-,-
4314472,Não,Não,Não,Sim,Não,Não,Não
4314498,Não,Não,Não,Sim,Não,Não,Não
4314506,Não,Não,Não,Sim,Não,Não,Não
4314548,-,-,-,-,-,-,-
4314555,Sim,Não,Sim,Não,Não,Sim,Não
4314605,Não,Não,Não,Sim,Não,Sim,Não
4314704,Não,Não,Não,Sim,Não,Não,Não
4314753,Não,Não,Não,Sim,Não,Não,Não
4314779,-,-,-,-,-,-,-
4314787,-,-,-,-,-,-,-
4314803,Não,Não,Não,Sim,Não,Não,Não
4314902,Sim,Sim,Sim,Sim,Sim,Não,Sim
4315008,Não,Não,Não,Sim,Não,Não,Não
4315057,Sim,Não,Não,Sim,Não,Não,Não
4315073,Sim,Não,Não,Sim,Não,Não,Não
4315107,Sim,Não,Não,Sim,Não,Sim,Não
4315131,Não,Não,Não,Sim,Não,Não,Não
4315149,Não,Não,Não,Sim,Não,Não,Não
4315156,Não,Não,Não,Sim,Não,Não,Não
4315172,Não,Não,Não,Sim,Não,Não,Não
4315206,Não,Não,Não,Sim,Não,Não,Não
4315305,Não,Não,Sim,Sim,Não,Não,Não
4315313,Não,Não,Não,Não,Não,Sim,Não
4315321,-,-,-,-,-,-,-
4315354,Não,Não,Não,Sim,Não,Não,Não
4315404,-,-,-,-,-,-,-
4315453,Não,Não,Não,Sim,Não,Sim,Não
4315503,Não,Não,Não,Sim,Não,Sim,Não
4315552,Não,Não,Não,Sim,Não,Sim,Não
4315602,Não,Não,Sim,Sim,Não,Não,Não
4315701,Sim,Não,Não,Sim,Sim,Sim,Não
4315750,Não,Não,Não,Sim,Não,Não,Não
4315800,Não,Não,Não,Sim,Não,Não,Não
4315909,Não,Não,Não,Sim,Não,Não,Não
4315958,Não,Não,Não,Sim,Não,Não,Não
4316006,Não,Não,Não,Sim,Não,Não,Não
4316105,Não,Não,Não,Sim,Não,Não,Não
4316204,Não,Não,Não,Sim,Não,Não,Não
4316303,Sim,Não,Sim,Sim,Não,Sim,Não
4316402,Não,Não,Sim,Sim,Não,Sim,Não
4316428,-,-,-,-,-,-,-
4316436,Não,Não,Não,Sim,Não,Sim,Não
4316451,Não,Não,Não,Sim,Não,Não,Não
4316477,Sim,Não,Não,Sim,Não,Não,Não
4316501,Não,Não,Não,Sim,Não,Não,Não
4316600,Não,Não,Não,Sim,Não,Sim,Não
4316709,Não,Não,Não,Não,Não,Sim,Não
4316733,Não,Não,Não,Sim,Não,Não,Não
4316758,Não,Não,Não,Sim,Não,Não,Não
4316808,Não,Não,Não,Sim,Não,Não,Não
4316907,Não,Não,Sim,Sim,Não,Sim,Sim
4316956,Não,Não,Não,Sim,Não,Sim,Não
4316972,Não,Não,Não,Sim,Não,Não,Não
4317004,Não,Não,Não,Sim,Não,Não,Não
4317103,Não,Não,Sim,Sim,Não,Sim,Não
4317202,Não,Não,Não,Sim,Não,Não,Não
4317251,Não,Não,Não,Sim,Não,Não,Não
4317301,Não,Não,Não,Sim,Não,Não,Não
4317400,Não,Não,Sim,Sim,Não,Sim,Não
4317509,Não,Não,Sim,Sim,Não,Não,Sim
4317558,-,-,-,-,-,-,-
4317608,Não,Não,Não,Sim,Não,Não,Não
4317707,Não,Não,Não,Sim,Não,Sim,Não
4317756,-,-,-,-,-,-,-
4317806,Não,Não,Sim,Sim,Não,Não,Não
4317905,Não,Não,Não,Sim,Não,Não,Não
4317954,Não,Não,Não,Sim,Não,Não,Não
4318002,Não,Não,Sim,Sim,Não,Não,Não
4318051,Não,Não,Não,Sim,Não,Não,Não
4318101,Não,Não,Não,Sim,Não,Sim,Não
4318200,Não,Não,Não,Sim,Não,Não,Não
4318309,Não,Não,Sim,Sim,Não,Não,Não
4318408,Não,Não,Não,Sim,Não,Sim,Não
4318424,Não,Não,Não,Sim,Não,Não,Não
4318432,Não,Não,Não,Sim,Não,Não,Não
4318440,Não,Não,Não,Sim,Não,Não,Não
4318457,Não,Não,Não,Sim,Não,Não,Não
4318465,Não,Não,Não,Sim,Não,Não,Não
4318481,Não,Não,Não,Sim,Não,Não,Não
4318499,Não,Não,Não,Sim,Não,Não,Não
4318507,Sim,Não,Sim,Sim,Não,Não,Não
4318606,Não,Não,Não,Sim,Não,Não,Não
4318614,Não,Não,Não,Sim,Não,Não,Não
4318622,Não,Não,Não,Sim,Não,Sim,Não
4318705,Não,Sim,Não,Sim,Não,Não,Não
4318804,Não,Não,Não,Sim,Não,Não,Não
4318903,Não,Não,Sim,Sim,Não,Não,Não
4319000,Não,Não,Não,Sim,Não,Não,Não
4319109,Não,Não,Não,Sim,Não,Sim,Não
4319125,Não,Não,Sim,Sim,Não,Não,Não
4319158,Não,Não,Não,Sim,Não,Não,Não
4319208,Sim,Não,Não,Sim,Não,Sim,Não
4319307,Não,Não,Não,Sim,Não,Sim,Não
4319356,-,-,-,-,-,-,-
4319364,-,-,-,-,-,-,-
4319372,Sim,Não,Não,Sim,Não,Sim,Não
4319406,Não,Não,Sim,Sim,Não,Sim,Não
4319505,Não,Não,Não,Sim,Não,Sim,Não
4319604,Não,Não,Sim,Sim,Não,Sim,Não
4319703,-,-,-,-,-,-,-
4319711,Não,Não,Não,Sim,Não,Não,Não
4319737,Não,Não,Não,Sim,Não,Não,Não
4319752,Não,Não,Não,Sim,Não,Não,Não
4319802,Não,Não,Sim,Sim,Não,Não,Não
4319901,Não,Não,Não,Sim,Não,Não,Não
4320008,Não,Não,Sim,Sim,Sim,Não,Não
4320107,Não,Não,Não,Sim,Não,Não,Não
4320206,Não,Não,Não,Sim,Não,Não,Não
4320230,Não,Não,Não,Sim,Não,Sim,Não
4320263,Não,Não,Não,Sim,Não,Não,Não
4320305,Não,Não,Não,Sim,Não,Não,Não
4320321,Não,Não,Não,Sim,Não,Não,Não
4320354,Não,Não,Não,Sim,Não,Não,Não
4320404,Não,Não,Não,Sim,Não,Não,Não
4320453,Não,Não,Não,Sim,Não,Não,Não
4320503,Não,Não,Não,Não,Não,Sim,Não
4320552,Não,Não,Não,Sim,Não,Não,Não
4320578,-,-,-,-,-,-,-
4320602,Não,Não,Não,Sim,Não,Não,Não
4320651,Não,Não,Não,Sim,Não,Não,Não
4320677,Não,Não,Não,Sim,Não,Não,Não
4320701,Não,Não,Não,Sim,Não,Não,Não
4320800,Não,Não,Não,Sim,Não,Não,Não
4320859,Não,Não,Não,Sim,Não,Não,Não
4320909,Não,Não,Não,Sim,Não,Não,Não
4321006,Não,Não,Não,Sim,Não,Não,Não
4321105,Não,Não,Não,Sim,Não,Não,Não
4321204,Não,Não,Não,Sim,Não,Não,Não
4321303,Sim,Não,Não,Sim,Não,Não,Não
4321329,Não,Não,Não,Sim,Não,Não,Não
4321352,Não,Não,Não,Sim,Não,Não,Não
4321402,Não,Não,Não,Sim,Não,Não,Não
4321436,Não,Não,Não,Sim,Não,Não,Não
4321451,Não,Não,Não,Sim,Não,Não,Não
4321469,Não,Não,Não,Sim,Não,Não,Não
4321477,Não,Não,Não,Sim,Não,Não,Não
4321493,Não,Não,Não,Sim,Não,Não,Não
4321501,Não,Não,Não,Sim,Não,Não,Não
4321600,Não,Não,Não,Sim,Não,Não,Não
4321626,Não,Não,Não,Sim,Não,Não,Não
4321634,-,-,-,-,-,-,-
4321667,Não,Não,Não,Sim,Não,Não,Não
4321709,Não,Não,Não,Sim,Não,Não,Não
4321808,Não,Não,Não,Sim,Não,Não,Não
4321832,Não,Não,Não,Sim,Não,Não,Não
4321857,Não,Não,Não,Sim,Não,Não,Não
4321907,Não,Não,Não,Sim,Não,Não,Não
4321956,Não,Não,Não,Sim,Não,Não,Não
4322004,Sim,Não,Não,Sim,Não,Sim,Não
4322103,Não,Não,Não,Sim,Não,Não,Não
4322152,-,-,-,-,-,-,-
4322186,Não,Não,Não,Sim,Não,Não,Não
4322202,Não,Não,Não,Sim,Não,Não,Não
4322251,Não,Não,Não,Sim,Não,Sim,Não
4322301,Não,Não,Não,Sim,Não,Não,Não
4322327,-,-,-,-,-,-,-
4322343,-,-,-,-,-,-,-
4322350,Não,Não,Não,Sim,Não,Não,Não
4322376,Não,Não,Não,Sim,Não,Sim,Não
4322400,Não,Não,Não,Sim,Não,Não,Não
4322509,Não,Não,Não,Sim,Não,Sim,Não
4322525,Não,Não,Não,Sim,Não,Não,Não
4322533,Não,Não,Não,Sim,Não,Não,Não
4322541,Não,Não,Não,Sim,Não,Não,Não
4322558,Não,Não,Não,Sim,Não,Não,Não
4322608,Não,Não,Não,Sim,Não,Não,Não
4322707,Não,Não,Não,Sim,Não,Não,Não
4322806,Não,Não,Não,Sim,Não,Não,Não
4322855,Não,Não,Não,Sim,Não,Não,Não
4322905,Não,Não,Não,Sim,Não,Não,Não
4323002,Não,Não,Não,Sim,Não,Não,Não
4323101,Não,Não,Não,Sim,Não,Não,Não
4323200,-,-,-,-,-,-,-
4323309,Não,Não,Não,Sim,Não,Não,Não
4323358,Não,Não,Não,Sim,Não,Não,Não
4323408,Não,Não,Não,Sim,Não,Não,Não
4323457,Não,Não,Não,Sim,Não,Não,Não
4323507,Não,Não,Não,Sim,Não,Não,Não
4323606,Não,Não,Não,Sim,Não,Não,Não
4323705,Não,Não,Não,Sim,Não,Não,Não
4323754,Não,Não,Não,Sim,Não,Não,Não
4323770,Não,Não,Não,Sim,Não,Não,Não
4323804,Não,Não,Não,Sim,Não,Não,Não
5000203,Não,Não,Sim,Sim,Não,Não,Não
5000252,Não,Não,Sim,Sim,Não,Não,Não
5000609,Não,Não,Sim,Sim,Não,Não,Não
5000708,Não,Não,Sim,Sim,Não,Sim,Não
5000807,Não,Não,Não,Sim,Não,Não,Não
5000856,Não,Não,Não,Sim,Não,Não,Não
5000906,Não,Não,Não,Sim,Não,Não,Não
5001003,Não,Não,Sim,Sim,Não,Sim,Não
5001102,Não,Não,Sim,Sim,Não,Sim,Não
5001243,-,-,-,-,-,-,-
5001508,Não,Não,Sim,Sim,Não,Não,Não
5001904,Não,Não,Sim,Sim,Não,Sim,Não
5002001,Não,Não,Não,Sim,Não,Não,Não
5002100,Não,Não,Sim,Sim,Não,Não,Não
5002159,Não,Não,Sim,Sim,Não,Sim,Não
5002209,Não,Não,Sim,Sim,Não,Sim,Não
5002308,-,-,-,-,-,-,-
5002407,Não,Não,Sim,Sim,Não,Sim,Não
5002605,Não,Não,Sim,Sim,Não,Sim,Não
5002704,Não,Não,Sim,Sim,Não,Não,Sim
5002803,-,-,-,-,-,-,-
5002902,Não,Não,Sim,Sim,Não,Não,Não
5002951,Não,Não,Sim,Sim,Não,Não,Não
5003108,-,-,-,-,-,-,-
5003157,-,-,-,-,-,-,-
5003207,Sim,Não,Sim,Sim,Não,Não,Não
5003256,Não,Não,Sim,Sim,Não,Sim,Não
5003306,Não,Não,Sim,Sim,Não,Sim,Não
5003454,Não,Não,Não,Sim,Não,Sim,Não
5003488,Não,Não,Sim,Sim,Não,Sim,Não
5003504,Não,Não,Não,Sim,Não,Não,Não
5003702,Não,Não,Sim,Sim,Não,Sim,Sim
5003751,Não,Não,Sim,Sim,Não,Sim,Não
5003801,Não,Não,Sim,Sim,Não,Não,Não
5003900,Não,Não,Sim,Sim,Não,Não,Não
5004007,Não,Não,Não,Sim,Não,Sim,Não
5004106,Não,Não,Sim,Sim,Não,Não,Não
5004304,Não,Não,Sim,Sim,Não,Sim,Não
5004403,-,-,-,-,-,-,-
5004502,Não,Não,Não,Sim,Não,Sim,Não
5004601,Não,Não,Sim,Sim,Não,Não,Não
5004700,Não,Não,Sim,Sim,Não,Não,Não
5004809,Não,Não,Não,Sim,Não,Não,Não
5004908,Não,Não,Sim,Sim,Não,Não,Não
5005004,Não,Não,Sim,Sim,Não,Não,Não
5005103,Não,Não,Não,Sim,Não,Não,Não
5005152,Não,Não,Não,Sim,Não,Não,Não
5005202,Não,Não,Sim,Sim,Não,Não,Não
5005251,-,-,-,-,-,-,-
5005400,Não,Não,Sim,Sim,Não,Sim,Não
5005608,Não,Não,Sim,Sim,Não,Sim,Não
5005681,Não,Não,Não,Sim,Não,Sim,Não
5005707,Não,Não,Sim,Sim,Não,Sim,Não
5005806,Não,Não,Sim,Sim,Não,Sim,Não
5006002,Não,Não,Não,Sim,Não,Sim,Não
5006200,Não,Não,Sim,Sim,Não,Não,Não
5006259,-,-,-,-,-,-,-
5006275,-,-,-,-,-,-,-
5006309,Não,Não,Sim,Sim,Não,Não,Não
5006358,Não,Não,Não,Sim,Não,Não,Não
5006408,Não,Não,Sim,Sim,Não,Não,Não
5006606,Não,Não,Não,Sim,Não,Não,Não
5006903,-,-,-,-,-,-,-
5007109,Não,Não,Sim,Sim,Não,Sim,Não
5007208,Não,Não,Sim,Sim,Não,Sim,Não
5007307,Não,Não,Sim,Sim,Não,Sim,Não
5007406,Não,Não,Sim,Sim,Não,Sim,Não
5007505,Não,Não,Não,Sim,Não,Sim,Não
5007554,Não,Não,Sim,Não,Não,Não,Não
5007695,Não,Não,Sim,Sim,Não,Não,Não
5007703,Não,Não,Sim,Sim,Não,Não,Não
5007802,Não,Não,Não,Sim,Não,Não,Não
5007901,Não,Não,Sim,Sim,Não,Sim,Não
5007935,Não,Não,Sim,Sim,Não,Não,Não
5007950,Não,Não,Não,Sim,Não,Não,Não
5007976,Não,Não,Não,Sim,Não,Não,Não
5008008,Não,Não,Sim,Sim,Não,Sim,Não
5008305,Não,Não,Sim,Não,Não,Não,Sim
5008404,Não,Não,Sim,Sim,Não,Não,Não
5100102,Sim,Não,Sim,Sim,Não,Sim,Não
5100201,Não,Não,Sim,Sim,Não,Sim,Sim
5100250,Não,Não,Sim,Sim,Não,Não,Sim
5100300,Não,Não,Sim,Sim,Não,Não,Não
5100359,Não,Não,Sim,Sim,Não,Não,Não
5100409,Não,Não,Sim,Sim,Não,Sim,Não
5100508,Não,Não,Sim,Sim,Não,Sim,Não
5100607,Não,Não,Não,Sim,Não,Não,Não
5100805,Não,Não,Não,Sim,Não,Não,Não
5101001,Sim,Não,Não,Não,Não,Sim,Não
5101209,-,-,-,-,-,-,-
5101258,Não,Não,Sim,Sim,Não,Sim,Não
5101308,Não,Não,Sim,Não,Não,Não,Não
5101407,Não,Não,Sim,Sim,Não,Não,Sim
5101605,Sim,Não,Sim,Não,Não,Não,Não
5101704,Não,Não,Sim,Sim,Não,Sim,Não
5101803,Não,Não,Sim,Sim,Não,Sim,Sim
5101852,Não,Não,Sim,Sim,Não,Sim,Não
5101902,Sim,Não,Sim,Sim,Não,Sim,Não
5102504,Não,Não,Sim,Sim,Não,Não,Não
5102603,Não,Não,Sim,Sim,Não,Sim,Não
5102637,Não,Não,Sim,Sim,Não,Não,Não
5102678,Não,Não,Sim,Sim,Não,Não,Não
5102686,-,-,-,-,-,-,-
5102694,-,-,-,-,-,-,-
5102702,Não,Não,Sim,Sim,Não,Não,Não
5102793,Não,Não,Não,Sim,Não,Não,Não
5102850,Não,Não,Não,Sim,Não,Não,Não
5103007,Não,Não,Não,Não,Não,Sim,Não
5103056,Não,Não,Não,Sim,Não,Sim,Não
5103106,Sim,Não,Sim,Não,Não,Sim,Não
5103205,Não,Não,Não,Sim,Não,Não,Não
5103254,Sim,Não,Sim,Sim,Não,Não,Sim
5103304,Não,Não,Sim,Sim,Não,Sim,Não
5103353,Não,Não,Sim,Sim,Não,Sim,Não
5103361,Não,Não,Não,Não,Não,Sim,Não
5103379,Não,Não,Não,Sim,Não,Não,Não
5103403,Não,Não,Sim,Sim,Não,Sim,Não
5103437,Não,Não,Não,Sim,Não,Sim,Não
5103452,Não,Não,Não,Não,Não,Sim,Não
5103502,Não,Não,Sim,Sim,Não,Não,Não
5103601,-,-,-,-,-,-,-
5103700,Não,Não,Não,Sim,Não,Sim,Não
5103809,-,-,-,-,-,-,-
5103858,Não,Não,Sim,Sim,Não,Não,Não
5103908,-,-,-,-,-,-,-
5103957,-,-,-,-,-,-,-
5104104,Não,Não,Sim,Sim,Não,Não,Não
5104203,Não,Não,Sim,Sim,Não,Não,Não
5104500,Não,Não,Não,Sim,Não,Sim,Não
5104526,Não,Não,Não,Sim,Não,Sim,Não
5104542,Não,Não,Sim,Sim,Não,Sim,Não
5104559,Não,Não,Sim,Sim,Não,Sim,Não
5104609,Não,Não,Não,Não,Não,Sim,Não
5104807,Não,Não,Sim,Sim,Não,Sim,Não
5104906,-,-,-,-,-,-,-
5105002,Não,Não,Sim,Sim,Não,Não,Não
5105101,Não,Não,Sim,Sim,Não,Não,Não
5105150,Não,Não,Sim,Sim,Não,Não,Não
5105176,Não,Não,Sim,Sim,Não,Não,Não
5105200,Não,Não,Sim,Sim,Não,Não,Não
5105234,Não,Não,Não,Sim,Não,Não,Não
5105259,Não,Não,Sim,Sim,Não,Sim,Não
5105309,Sim,Não,Não,Não,Não,Não,Não
5105507,Não,Não,Sim,Sim,Não,Não,Não
5105580,Não,Não,Sim,Sim,Não,Sim,Não
5105606,Não,Não,Sim,Sim,Não,Não,Não
5105622,Não,Não,Sim,Sim,Não,Não,Não
5105903,Não,Não,Não,Sim,Não,Sim,Não
5106000,Não,Não,Sim,Sim,Não,Sim,Não
5106109,-,-,-,-,-,-,-
5106158,Não,Não,Sim,Sim,Não,Não,Não
5106174,-,-,-,-,-,-,-
5106182,Não,Não,Sim,Sim,Não,Sim,Sim
5106190,Não,Não,Não,Sim,Não,Não,Não
5106208,Não,Não,Não,Não,Não,Sim,Não
5106216,Não,Não,Sim,Sim,Não,Não,Não
5106224,Não,Não,Sim,Sim,Não,Sim,Não
5106232,-,-,-,-,-,-,-
5106240,Não,Não,Não,Sim,Não,Sim,Não
5106257,Não,Não,Sim,Sim,Não,Não,Não
5106265,Não,Não,Não,Sim,Não,Não,Não
5106273,-,-,-,-,-,-,-
5106281,Não,Não,Sim,Sim,Não,Não,Não
5106299,Não,Não,Sim,Sim,Não,Sim,Não
5106307,Não,Não,Sim,Sim,Não,Sim,Não
5106315,Sim,Não,Não,Não,Não,Não,Não
5106372,Não,Não,Sim,Sim,Não,Não,Não
5106422,Não,Não,Sim,Sim,Não,Sim,Não
5106455,Não,Não,Não,Sim,Não,Sim,Não
5106505,-,-,-,-,-,-,-
5106653,Não,Não,Sim,Sim,Não,Sim,Não
5106703,-,-,-,-,-,-,-
5106752,Não,Não,Sim,Sim,Não,Não,Não
5106778,Não,Não,Sim,Sim,Não,Não,Não
5106802,Não,Não,Não,Sim,Não,Não,Não
5106828,Não,Não,Não,Sim,Não,Sim,Não
5106851,-,-,-,-,-,-,-
5107008,Não,Não,Sim,Sim,Não,Sim,Não
5107040,Não,Não,Sim,Sim,Não,Sim,Não
5107065,Não,Não,Sim,Sim,Não,Não,Não
5107107,Não,Não,Sim,Sim,Não,Sim,Não
5107156,-,-,-,-,-,-,-
5107180,-,-,-,-,-,-,-
5107198,-,-,-,-,-,-,-
5107206,-,-,-,-,-,-,-
5107248,Não,Não,Não,Sim,Não,Sim,Não
5107263,Não,Não,Não,Sim,Não,Não,Não
5107297,Não,Não,Não,Sim,Não,Não,Não
5107305,Não,Não,Não,Sim,Não,Não,Não
5107354,Não,Não,Sim,Sim,Não,Não,Não
5107404,Não,Não,Não,Sim,Não,Não,Não
5107578,Sim,Não,Não,Não,Não,Sim,Não
