CodMun,AtingidoPorSeca_4a,AtingidoPorAlagam_4a,AtingidoPorErosao_4a,AtingidoPorEnchente_4a,AtingidoPorEnxurrada_4a,AtingidoPorDeslizam_4a
4311155,Não,Sim,Não,Sim,Não sabe,Não sabe
4311205,Não,Sim,Não,Não,Sim,Não
4311239,Não,Não,Não,Sim,Sim,Não
4311254,Não,Não,Não,Sim,Sim,Não
4311270,Não,Não,Não,Sim,Não,Não
4311304,Não,Sim,Não,Não,Não,Não
4311403,Não sabe,Sim,Não sabe,Sim,Sim,Não sabe
4311429,Não,Não,Não,Não,Não,Não
4311502,Não,Não,Não,Não,Não,Não
4311601,Não sabe,Sim,Sim,Sim,Sim,Sim
4311627,Não sabe,Sim,Sim,Sim,Sim,Sim
4311643,Não,Não,Não,Não,Não,Sim
4311700,Sim,Sim,Não,Não,Não,Não
4311718,Não,Não,Não sabe,Sim,Não,Não
4311734,Não,Sim,Não,Sim,Sim,Sim
4311759,Não,Não,Não,Sim,Sim,Não
4311775,Não,Sim,Sim,Sim,Sim,Sim
4311791,Não,Sim,Não,Sim,Sim,Não
4311809,Não,Não,Não,Não,Não,Não
4311908,Não,Sim,Sim,Não,Sim,Sim
4311981,Não sabe,Sim,Não,Sim,Não sabe,Não sabe
4312005,Não,Não,Não,Não,Não,Não
4312054,Não,Não,Não,Não,Não,Não
4312104,Não,Não,Não,Sim,Sim,Não
4312138,Não,Não,Não,Não,Não,Não
4312153,Não,Não,Não,Sim,Sim,Não
4312179,Não,Sim,Não,Sim,Sim,Não
4312203,Não,Sim,Sim,Sim,Sim,Sim
4312252,Não,Sim,Sim,Sim,Sim,Não
4312302,Sim,Não,Não,Não,Não,Não
4312351,Não,Sim,Não,Sim,Sim,Sim
4312377,Não,Não,Não,Não,Não,Não
4312385,Não,Não,Não,Não,Sim,Sim
4312401,Não,Sim,Não,Sim,Sim,Não
4312427,Sim,Não,Não,Não,Não,Não
4312443,Não,Sim,Não,Sim,Sim,Não
4312450,Não,Não,Não,Não,Não,Não sabe
4312476,Não,Não,Não,Não,Não,Não
4312500,Não,Não,Não,Não,Não,Não
4312609,Não,Sim,Sim,Sim,Sim,Não
4312617,Não,Não,Não,Não,Não,Não
4312625,Não,Não,Não,Não,Não,Não
4312658,Não,Sim,Sim,Sim,Sim,Não
4312674,Sim,Não,Não,Não,Sim,Não
4312708,Não,Sim,Não,Sim,Sim,Não
4312757,Não,Não,Não,Não,Não,Não sabe
4312807,Não,Não,Não,Não,Não,Não
4312906,Não,Não,Não,Não,Sim,Não
4312955,Não,Sim,Sim,Sim,Sim,Não
4313003,Não,Não,Não,Não,Não,Não
4313011,Não,Não,Sim,Não,Não,Não
4313037,Não,Não,Não,Não,Sim,Não
4313060,Não,Sim,Não,Sim,Sim,Não
4313086,Não sabe,Não sabe,Não sabe,Não sabe,Não sabe,Não sabe
4313102,Não,Sim,Não,Sim,Sim,Não
4313201,Não sabe,Sim,Não,Sim,Sim,Sim
4313300,Não,Não,Não,Não,Não,Não
4313334,Não,Sim,Não,Não,Não,Não
4313359,Não,Não,Não,Não,Não,Sim
4313375,Não,Sim,Sim,Sim,Sim,Não
4313391,Não,Sim,Não,Não,Não,Não
4313409,Não,Sim,Não,Sim,Sim,Sim
4313425,Não,Sim,Sim,Sim,Sim,Não
4313441,Não,Não,Não,Não,Sim,Não sabe
4313466,Não sabe,Não sabe,Não sabe,Sim,Não sabe,Não sabe
4313490,Não,Não,Não,Não,Não,Não
4313508,Não,Não,Não,Não,Sim,Não
4313607,Não,Sim,Não sabe,Sim,Sim,Sim
4313656,Não,Sim,Não,Sim,Sim,Não
4313706,Não,Não,Não,Não,Não,Não
4313805,Não,Não,Sim,Não,Sim,Sim
4313904,Não sabe,Sim,Não,Sim,Sim,Não sabe
4313953,Não,Sim,Não,Sim,Sim,Não
4314001,Não,Não,Não,Não sabe,Não,Sim
4314027,Não,Sim,Sim,Sim,Sim,Sim
4314035,Sim,Sim,Não,Sim,Sim,Não
4314050,Não,Sim,Sim,Sim,Sim,Sim
4314068,Não,Não,Não,Sim,Sim,Não
4314076,Não,Sim,Não,Não,Sim,Não
4314100,Não,Não,Não,Não,Não sabe,Não
4314134,Não,Sim,Não,Sim,Sim,Não
4314159,Não,Não,Não,Não,Não,Não
4314175,Não,Não,Não,Não,Não,Não
4314209,Sim,Não,Não,Não,Não,Não
4314308,Não,Sim,Não,Não,Não,Não
4314407,Não,Sim,Não,Sim,Sim,Não
4314423,Não,Sim,Não,Não,Sim,Sim
4314456,Não,Sim,Não,Sim,Sim,Não
4314464,Não sabe,Não,Não,Não,Não sabe,Não
4314472,Não,Sim,Sim,Não,Sim,Não sabe
4314498,Não,Não,Não,Sim,Não,Não
4314506,Sim,Não,Não,Não,Não,Não
4314548,Não,Não,Não,Não,Não,Sim
4314555,Não,Sim,Não,Sim,Não,Não
4314605,Sim,Sim,Não,Sim,Sim,Não
4314704,Não,Sim,Não,Não,Sim,Não
4314753,Não,Não,Não,Não,Não,Não
4314779,Não sabe,Não,Não,Não,Sim,Não
4314787,Sim,Sim,Sim,Sim,Sim,Não
4314803,Não,Sim,Não,Sim,Sim,Sim
4314902,Não,Sim,Não,Sim,Sim,Não
4315008,Não,Sim,Não,Sim,Sim,Não
4315057,Não,Sim,Não,Sim,Sim,Não
4315073,Não,Sim,Não,Sim,Sim,Não
4315107,Não,Sim,Não,Sim,Sim,Não
4315131,Sim,Não,Não,Não,Não,Não
4315149,Não,Não,Não,Não,Sim,Sim
4315156,Não,Sim,Não,Não,Sim,Sim
4315172,Não,Não,Não sabe,Sim,Sim,Não sabe
4315206,Não,Não,Não,Sim,Não,Não
4315305,Não,Não,Não,Sim,Não,Não
4315313,Sim,Sim,Sim,Sim,Sim,Não
4315321,Não sabe,Não sabe,Não,Não sabe,Não,Não
4315354,Não,Sim,Sim,Sim,Não,Não
4315404,Não,Não,Sim,Não,Sim,Não
4315453,Não,Não,Não,Não,Não,Não
4315503,Não,Sim,Não,Sim,Não,Não
4315552,Sim,Sim,Não,Sim,Sim,Não
4315602,Não,Sim,Não,Sim,Não,Não
4315701,Não,Sim,Não sabe,Sim,Sim,Sim
4315750,Sim,Sim,Sim,Não,Sim,Sim
4315800,Não,Sim,Não,Sim,Não,Sim
4315909,Não,Sim,Sim,Sim,Sim,Sim
4315958,Não,Sim,Sim,Sim,Sim,Não
4316006,Não,Sim,Sim,Sim,Sim,Sim
4316105,Não,Sim,Sim,Sim,Sim,Sim
4316204,Não,Sim,Não,Sim,Não,Não
4316303,Não,Sim,Não,Sim,Não,Não
4316402,Não,Sim,Não,Sim,Sim,Não
4316428,Não,Não,Sim,Não,Sim,Não
4316436,Não,Não,Não,Não,Não,Não
4316451,Não,Não,Não sabe,Não,Não,Não
4316477,Não,Não,Não,Sim,Sim,Não sabe
4316501,Não sabe,Não,Não,Não,Não,Sim
4316600,Não,Sim,Sim,Sim,Sim,Não
4316709,Não,Não,Sim,Não,Não,Não
4316733,Não,Sim,Não,Não,Sim,Não sabe
4316758,Não,Sim,Não,Não,Sim,Sim
4316808,Não,Sim,Sim,Sim,Sim,Sim
4316907,Não,Sim,Não sabe,Sim,Não,Sim
4316956,Não sabe,Não,Não sabe,Não,Não,Não
4316972,Sim,Não,Não,Não,Não,Não
4317004,Sim,Não,Não,Não,Sim,Não
4317103,Sim,Sim,Não,Sim,Não,Não sabe
4317202,Não,Sim,Sim,Não,Sim,Não
4317251,Não,Sim,Sim,Sim,Não,Sim
4317301,Sim,Sim,Não sabe,Sim,Sim,Não
4317400,Não,Não,Não,Não,Sim,Não
4317509,Não,Sim,Não,Sim,Sim,Não
4317558,Não,Sim,Sim,Sim,Sim,Não
4317608,Não,Sim,Não,Sim,Não,Sim
4317707,Não,Não,Não,Não,Não,Não
4317756,Sim,Não,Sim,Não,Sim,Não
4317806,Não,Não,Não,Não,Não,Não
4317905,Não,Sim,Não,Sim,Sim,Não
4317954,Não,Não,Não,Não,Não,Não sabe
4318002,Não,Sim,Não sabe,Sim,Não,Não sabe
4318051,Não,Não,Não,Sim,Não,Não
4318101,Não,Não,Não,Sim,Não,Não
4318200,Não,Não,Não,Não,Sim,Sim
4318309,Não,Sim,Não,Sim,Sim,Não
4318408,Sim,Sim,Sim,Sim,Sim,Sim
4318424,Sim,Sim,Não,Não,Sim,Não
4318432,Não,Sim,Sim,Sim,Sim,Sim
4318440,Não sabe,Não,Não,Não,Não,Não
4318457,Não,Sim,Sim,Sim,Sim,Sim
4318465,Não,Não,Não,Não,Não,Não
4318481,Não sabe,Não,Não,Não,Não,Não
4318499,Não,Sim,Sim,Sim,Sim,Não
4318507,Não,Sim,Não,Sim,Sim,Não
4318606,Não,Não,Não,Não,Não,Não
4318614,Não,Sim,Não,Não,Não,Não
4318622,Não,Não,Sim,Não,Não,Não
4318705,Não,Sim,Sim,Sim,Não,Não
4318804,Não,Sim,Sim,Sim,Sim,Não
4318903,Sim,Sim,Sim,Sim,Sim,Não
4319000,Não,Sim,Não,Não,Sim,Sim
4319109,Não,Não,Não,Não,Sim,Não
4319125,Não,Sim,Não,Sim,Sim,Não
4319158,Não,Não,Não,Não,Não,Não
4319208,Não,Sim,Sim,Sim,Sim,Não
4319307,Não,Sim,Não,Sim,Não,Não
4319356,Não,Não,Sim,Não,Não,Sim
4319364,Não,Não,Não,Não,Não,Não
4319372,Não,Sim,Não,Não sabe,Sim,Não
4319406,Não,Não,Não,Não sabe,Não sabe,Não
4319505,Não,Sim,Não,Sim,Sim,Não
4319604,Sim,Sim,Não,Sim,Sim,Não
4319703,Não,Não,Não,Não,Não,Não
4319711,Não sabe,Não,Sim,Não,Não,Não
4319737,Não,Não,Não,Não,Não,Não
4319752,Não,Não,Não,Sim,Sim,Não
4319802,Não,Sim,Não,Sim,Não,Não
4319901,Não,Sim,Sim,Sim,Sim,Sim
4320008,Não,Sim,Não,Sim,Sim,Sim
4320107,Não,Sim,Não sabe,Sim,Sim,Não
4320206,Não,Não sabe,Não sabe,Não,Sim,Não
4320230,Não,Não,Sim,Não sabe,Sim,Não
4320263,Não,Não,Sim,Não,Sim,Sim
4320305,Não,Sim,Sim,Sim,Sim,Não
4320321,Não,Não,Não,Sim,Sim,Não
4320354,Não,Sim,Não,Sim,Sim,Não
4320404,Não,Sim,Sim,Sim,Sim,Sim
4320453,Sim,Não,Não,Não,Sim,Não sabe
4320503,Não,Não,Não,Não,Não,Não
4320552,Não,Sim,Não,Sim,Sim,Sim
4320578,Não,Sim,Não,Sim,Não,Não
4320602,Não,Não,Não,Não,Não,Não
4320651,Sim,Sim,Não,Sim,Sim,Não
4320677,Não,Sim,Não sabe,Sim,Sim,Não sabe
4320701,Não,Sim,Não,Sim,Sim,Sim
4320800,Não,Sim,Não sabe,Não,Sim,Não
4320859,Sim,Não,Não,Não,Não,Não
4320909,Não,Sim,Sim,Não,Não,Não
4321006,Não,Sim,Sim,Sim,Sim,Não
4321105,Não,Sim,Sim,Sim,Sim,Não
4321204,Não,Sim,Não,Sim,Sim,Não
4321303,Não,Sim,Sim,Sim,Sim,Não
4321329,Não,Não,Não,Não,Não,Não
4321352,Não sabe,Não,Não,Não,Não,Não
4321402,Não,Não,Não,Sim,Sim,Não
4321436,Não,Não,Não,Não,Não,Não
4321451,Não,Não,Não,Sim,Sim,Não
4321469,Sim,Não,Não,Sim,Sim,Não
4321477,Não,Sim,Não,Sim,Sim,Não
4321493,Não sabe,Sim,Não,Não sabe,Não sabe,Não
4321501,Não,Sim,Sim,Sim,Sim,Sim
4321600,Não,Sim,Não,Sim,Não,Não
4321626,Não,Sim,Sim,Não sabe,Não,Não
4321634,Não,Sim,Não sabe,Não,Não,Sim
4321667,Não,Sim,Não,Não,Não,Não
4321709,Não,Sim,Não,Não,Sim,Sim
4321808,Sim,Sim,Sim,Sim,Não,Não
4321832,Não,Sim,Não,Sim,Sim,Não
4321857,Não,Não,Não,Não,Sim,Não
4321907,Não,Sim,Não sabe,Sim,Sim,Não
4321956,Não,Não,Não,Sim,Sim,Não
4322004,Não,Sim,Não,Sim,Sim,Não
4322103,Não,Não,Sim,Sim,Não,Não
4322152,Não,Não,Não,Não,Não,Não
4322186,Não,Não,Não,Não sabe,Não sabe,Não sabe
4322202,Não,Não,Não,Não,Não,Não
4322251,Não,Sim,Não,Não,Sim,Sim
4322301,Não,Sim,Sim,Sim,Sim,Sim
4322327,Não,Sim,Não,Não,Não,Não
4322343,Não,Sim,Não,Sim,Não,Não
4322350,Não,Sim,Sim,Não,Não,Não
4322376,Não,Não,Não,Não,Não,Não
4322400,Não,Sim,Não,Sim,Sim,Não
4322509,Não,Não,Não,Não,Não sabe,Não
4322525,Não,Sim,Não,Não,Não,Não
4322533,Não,Não,Não,Sim,Não,Sim
4322541,Não,Sim,Não,Sim,Sim,Sim
4322558,Não,Não,Não,Sim,Sim,Não
4322608,Sim,Sim,Não,Sim,Sim,Não
4322707,Não,Sim,Não,Sim,Não,Não
4322806,Não,Não,Não,Não,Sim,Sim
4322855,Não,Não,Não,Não,Não,Não
4322905,Não,Não,Não,Sim,Sim,Não
4323002,Não,Sim,Não,Sim,Sim,Não
4323101,Não,Sim,Não,Sim,Sim,Não
4323200,Não,Não,Não,Não,Não,Não
4323309,Não,Não,Não,Não,Não,Não
4323358,Não,Não,Não,Não,Sim,Não
4323408,Não,Sim,Não,Não,Sim,Não
4323457,Não,Não,Não,Não,Não,Não
4323507,Não,Não,Não,Não,Não,Não
4323606,Não,Não,Não,Não,Não,Não
4323705,Não,Não,Não sabe,Não sabe,Sim,Não sabe
4323754,Não,Sim,Não sabe,Sim,Não,Não
4323770,Não,Não,Sim,Sim,Sim,Sim
4323804,Não,Sim,Sim,Não,Sim,Não
5000203,Não,Sim,Não,Sim,Sim,Não
5000252,Sim,Não,Não,Não,Não,Não
5000609,Sim,Sim,Sim,Sim,Sim,Não
5000708,Não,Sim,Não,Sim,Sim,Não
5000807,Não,Não,Não sabe,Não,Não,Não
5000856,Não,Não,Sim,Sim,Sim,Não
5000906,Não,Sim,Sim,Não,Não,Não sabe
5001003,Sim,Sim,Sim,Não,Sim,Sim
5001102,Não,Sim,Não,Sim,Não,Não
5001243,Sim,Não,Não,Não,Sim,Não
5001508,Sim,Sim,Não,Não,Sim,Não
5001904,Não,Não,Sim,Não,Não,Não
5002001,Não,Sim,Sim,Sim,Sim,Não
5002100,Não,Sim,Não,Sim,Sim,Não
5002159,Não,Não,Não,Não,Não,Não
5002209,Sim,Sim,Sim,Sim,Sim,Não
5002308,Não,Não,Não sabe,Não,Não,Não
5002407,Não,Sim,Sim,Não,Sim,Não
5002605,Não,Sim,Sim,Não,Não,Sim
5002704,Não,Sim,Sim,Sim,Sim,Não
5002803,Não,Sim,Sim,Sim,Sim,Não
5002902,Não,Sim,Não,Sim,Sim,Não
5002951,Sim,Sim,Sim,Não,Sim,Não
5003108,Não,Não,Não,Não,Não,Não
5003157,Não,Sim,Sim,Sim,Sim,Não
5003207,Não,Sim,Sim,Sim,Sim,Sim
5003256,Não,Não,Sim,Não,Sim,Sim
5003306,Sim,Sim,Não,Sim,Sim,Não
5003454,Não,Sim,Sim,Sim,Sim,Não
5003488,Não,Sim,Não,Sim,Sim,Não
5003504,Não,Não,Não,Não,Não,Não
5003702,Não,Sim,Não,Não,Não,Não
5003751,Não,Não,Não,Sim,Sim,Não
5003801,Não sabe,Não,Não,Sim,Não,Não
5003900,Não,Não,Sim,Não,Não,Não
5004007,Não,Sim,Não,Não,Sim,Não
5004106,Não,Sim,Não,Sim,Sim,Não
5004304,Não,Sim,Sim,Não,Sim,Não
5004403,Não,Não,Não,Não,Não,Não
5004502,Não,Sim,Não,Não sabe,Sim,Não
5004601,Sim,Sim,Sim,Sim,Sim,Não
5004700,Não,Sim,Sim,Sim,Sim,Não
5004809,Sim,Não,Sim,Não,Não,Não
5004908,Não,Não,Não,Não,Não,Não
5005004,Não,Não,Não,Sim,Sim,Não
5005103,Não,Não,Sim,Sim,Não,Não
5005152,Sim,Não,Não,Não,Sim,Não
5005202,Não,Sim,Não,Não,Não,Não
5005251,Não,Sim,Não,Sim,Sim,Não
5005400,Não,Sim,Sim,Sim,Sim,Não
5005608,Não,Sim,Não,Sim,Não,Não
5005681,Não,Não,Não,Não,Sim,Não
5005707,Sim,Sim,Sim,Não,Sim,Não
5005806,Não,Sim,Sim,Sim,Não,Não
5006002,Não,Sim,Não,Não,Sim,Não
5006200,Não,Sim,Sim,Sim,Sim,Não
5006259,Não,Não,Sim,Não,Não,Não
5006275,Não,Sim,Não,Não,Não,Não
5006309,Não,Sim,Sim,Não,Sim,Não
5006358,Não,Sim,Sim,Sim,Sim,Não sabe
5006408,Não,Não,Não sabe,Não,Não,Não
5006606,Não,Não,Não,Não,Não,Não
5006903,Não,Sim,Não,Sim,Sim,Não
5007109,Não,Sim,Sim,Sim,Sim,Não
5007208,Não,Não,Não,Não,Não,Não
5007307,Não,Não,Não,Não,Sim,Não
5007406,Não,Sim,Sim,Sim,Sim,Não
5007505,Sim,Não,Não,Sim,Sim,Não
5007554,Não sabe,Não,Não,Não sabe,Não,Não sabe
5007695,Não,Não,Não,Não,Não,Não
5007703,Não,Não,Sim,Não,Sim,Não
5007802,Sim,Não,Não,Não,Não,Não
5007901,Não,Sim,Não,Não,Sim,Não
5007935,Não,Não,Não,Não,Não,Não
5007950,Não,Sim,Sim,Não,Sim,Sim
5007976,Não,Sim,Sim,Sim,Sim,Não
5008008,Não,Sim,Não,Não,Sim,Não
5008305,Não,Sim,Não,Não,Sim,Não
5008404,Sim,Sim,Sim,Não,Não,Não
5100102,Não,Não sabe,Sim,Não sabe,Não,Não
5100201,Sim,Não,Sim,Não,Sim,Não
5100250,Sim,Não sabe,Não sabe,Não sabe,Não sabe,Não sabe
5100300,Sim,Não,Não sabe,Não,Não,Não
5100359,Sim,Não,Não,Não,Não,Não
5100409,Sim,Não,Não,Não,Não,Não
5100508,Não,Não,Não,Não,Não,Não
5100607,Não,Não sabe,Não,Não,Não,Não
5100805,Não,Sim,Sim,Não sabe,Não,Não sabe
5101001,Não,Não,Sim,Não,Não,Não
5101209,Não,Não,Não sabe,Não,Não,Não
5101258,Não,Sim,Sim,Sim,Sim,Não
5101308,Não,Sim,Não,Sim,Sim,Sim
5101407,Não,Sim,Não,Sim,Sim,Não
5101605,Não,Não,Não,Não,Não,Não
5101704,Não,Sim,Sim,Sim,Sim,Não
5101803,Não,Não,Não,Não,Não,Não
5101852,Sim,Não,Não,Não,Não,Não
5101902,Não,Não,Não,Não,Não,Não
5102504,Não,Sim,Sim,Não,Não,Não
5102603,Sim,Sim,Não,Sim,Não,Não
5102637,Não,Sim,Sim,Sim,Não,Não
5102678,Não,Não,Não,Não,Não,Não
5102686,Não,Não,Não,Não,Sim,Não
5102694,Sim,Sim,Sim,Sim,Sim,Não
5102702,Sim,Sim,Não,Sim,Não,Não
5102793,Não,Não,Não,Não,Não,Não
5102850,Não,Não,Não,Não,Não,Não
5103007,Não,Não,Não,Sim,Sim,Não
5103056,Sim,Sim,Não,Sim,Não,Não
5103106,Sim,Não,Não,Não,Não,Não
5103205,Sim,Não,Sim,Não,Não,Não
5103254,Não,Sim,Sim,Sim,Sim,Sim
5103304,Não sabe,Sim,Sim,Sim,Sim,Não
5103353,Sim,Sim,Não,Não,Não,Não
5103361,Não,Não,Não,Não,Não,Não
5103379,Não,Não,Não sabe,Não,Não sabe,Não
5103403,Não,Sim,Não,Sim,Não,Não
5103437,Não,Não,Não,Não,Não,Não
5103452,Sim,Não,Não,Não,Não,Não
5103502,Não,Não,Não,Não,Não,Não
5103601,Não,Não,Não sabe,Não sabe,Não,Não
5103700,Sim,Não,Não,Não,Não,Não
5103809,Não sabe,Não sabe,Não,Não sabe,Não sabe,Não sabe
5103858,Sim,Não,Não,Não,Não,Não
5103908,Sim,Não,Sim,Não,Não,Não
5103957,Sim,Sim,Não sabe,Sim,Não,Não
5104104,Sim,Não,Não,Não,Não,Não
5104203,Não,Não,Não,Não sabe,Não,Não
5104500,Não,Não,Não,Não,Não,Não
5104526,Sim,Sim,Não,Sim,Não,Não
5104542,Não,Não,Não,Não,Não,Não
5104559,Não,Não,Sim,Sim,Não,Não
5104609,Não,Não,Não,Não,Não,Não
5104807,Não,Não,Não,Sim,Não,Não
5104906,Não,Não,Não,Não,Não,Não
5105002,Não sabe,Sim,Não sabe,Sim,Sim,Não
5105101,Não,Não,Não,Não,Não,Não
5105150,Não,Não,Não,Sim,Sim,Não
5105176,Não,Sim,Sim,Sim,Sim,Não
5105200,Não,Não,Não,Não,Não,Não
5105234,Não,Não,Não,Não,Não,Não
5105259,Não,Não,Não,Não,Não,Não
5105309,Sim,Não,Não,Não,Não,Não
5105507,Não,Não,Não,Não,Sim,Não
5105580,Sim,Não,Não,Não,Sim,Não
5105606,Não,Não,Não,Sim,Não,Não
5105622,Não,Não,Não,Não,Sim,Não
5105903,Não,Não,Não,Não,Não,Não
5106000,Não,Não,Não,Não,Não,Não
5106109,Sim,Não,Não,Sim,Sim,Não
5106158,Sim,Não,Não,Não,Não,Não
5106174,Sim,Não,Não,Não,Não,Não
5106182,Não,Não,Não,Não,Não,Não
5106190,Sim,Não,Não,Sim,Sim,Não
5106208,Não,Não,Sim,Não,Não,Não sabe
5106216,Não,Não,Não,Não,Não,Não
5106224,Sim,Sim,Sim,Não,Sim,Não
5106232,Sim,Sim,Sim,Sim,Sim,Não
5106240,Não,Não,Não,Não,Não,Não
5106257,Sim,Não,Não,Não,Não,Não
5106265,Não,Sim,Não,Não,Não,Não
5106273,Não,Não,Não,Não,Não,Não
5106281,Sim,Não,Sim,Não,Não,Não
5106299,Não,Sim,Não,Não,Sim,Não
5106307,Não,Não,Não,Não,Não,Não
5106315,Sim,Sim,Não,Sim,Não,Não
5106372,Não,Não,Não,Não,Não,Não
5106422,Não,Sim,Não,Sim,Não,Não
5106455,Não,Não,Não,Não,Não,Não
5106505,Não sabe,Não sabe,Não sabe,Não sabe,Não sabe,Não sabe
5106653,Não,Não,Não,Não,Não,Não
5106703,Não,Não,Não,Não,Não,Não
5106752,Não sabe,Sim,Não,Sim,Sim,Não
5106778,Sim,Sim,Não,Sim,Não,Não
5106802,Não,Não,Não,Não,Não,Não
5106828,Sim,Sim,Sim,Sim,Sim,Não
5106851,Não,Não,Não,Não,Não,Não
5107008,Não,Não,Não,Não,Não,Não
5107040,Sim,Não,Não,Não,Não,Sim
5107065,Não,Não,Não,Não,Não,Não
5107107,Não,Sim,Sim,Sim,Sim,Não
5107156,Não,Sim,Sim,Sim,Sim,Sim
5107180,Sim,Não sabe,Sim,Não,Não,Não
5107198,Sim,Não,Não,Não,Não,Não
5107206,Não,Não,Não,Não,Não,Sim
5107248,Não,Não,Não,Sim,Não,Não
5107263,Não,Não,Não,Não,Não,Não
5107297,Não,Não,Não,Não,Não,Não
5107305,Não,Não,Não,Não,Sim,Não
5107354,Não,Não,Não,Não,Não,Não
5107404,Não,Não,Não,Não,Não,Não
5107578,Não,Não,Não,Não,Não,Não
5107602,Não,Não,Não,Não,Sim,Não
5107701,Não,Não,Não,Não,Não,Não
5107743,Sim,Sim,Não,Não,Sim,Não
5107750,Não,Não,Não,Não,Não,Não
5107768,Sim,Não,Não,Não,Não,Não
5107776,Sim,Sim,Não,Sim,Sim,Não
5107792,Não,Não,Não,Não,Não,Não
5107800,Não,Sim,Não,Sim,Sim,Não
5107859,Sim,Não,Não,Não,Não,Não
5107875,Não,Não,Não,Não,Não,Não
5107883,Sim,Não,Não,Não,Não,Não
5107909,Não,Não,Não,Não,Não,Não
5107925,Sim,Sim,Sim,Sim,Não,Não
5107941,Não,Não,Não sabe,Não,Não,Não
5107958,Sim,Sim,Não,Sim,Sim,Não
5108006,Não,Não,Não,Não,Não,Não
5108055,Não,Sim,Não,Não,Não,Não
5108105,Não,Não,Não,Não,Não,Não
5108204,Sim,Não,Não,Não,Sim,Não
5108303,Não,Não,Não,Não,Não,Não
5108352,Não,Não,Não,Não,Não,Não
5108402,Não sabe,Sim,Não sabe,Sim,Não,Não
5108501,Sim,Não,Não,Não,Não,Não
5108600,Sim,Não,Sim,Não,Não,Não
5108808,Sim,Não,Não,Não,Não,Não
5108857,Não,Sim,Sim,Sim,Sim,Não
5108907,Não,Não,Não,Não,Sim,Não
5108956,Não,Não,Não sabe,Sim,Não,Não
5200050,Não,Não,Não,Não,Não,Não
5200100,Sim,Não,Sim,Não,Sim,Não
5200134,Sim,Não,Não,Não,Não,Não
5200159,Não,Não,Não,Sim,Sim,Não
5200175,Não,Não,Não,Não,Não,Não
5200209,Não,Não,Não,Não,Não,Não
5200258,Não,Não,Sim,Não,Não,Não
5200308,Não sabe,Não,Não,Não,Não,Não
5200506,Sim,Não,Não,Não,Não,Não
5200555,Sim,Não,Não,Não,Não,Não
5200605,Não,Não,Não,Não,Não,Não
5200803,Não,Não,Não,Não,Não,Não
5200829,Sim,Não,Não,Não,Não,Não
5200852,Não,Não,Não,Não,Não,Não
5200902,Não,Não,Não,Não,Não,Não
5201108,Não,Sim,Sim,Sim,Sim,Sim
5201207,Sim,Não,Não,Não,Não,Não
5201306,Não,Não,Não,Não,Não,Não
5201405,Sim,Sim,Sim,Sim,Sim,Não
5201454,Não,Não,Não,Não,Não,Não
5201504,Não,Não,Sim,Não,Não,Não
5201603,Não,Não,Não,Não,Não,Não
5201702,Não,Não,Não,Não,Não,Não
5201801,Não,Não,Não,Não,Não,Não
5202155,Não,Não,Não,Não,Não,Não
5202353,Não,Não,Não,Não,Não,Não
5202502,Não,Não,Não,Não,Não,Não
5202601,Não,Não,Não,Sim,Não,Não
5202809,Sim,Não,Não,Não,Não,Não
5203104,Não,Não,Não,Não,Não,Não
5203203,Não,Não,Sim,Não,Não,Não
5203302,Não,Não,Não,Não,Não,Não
5203401,Não,Não,Não,Não,Não,Não
5203500,Sim,Não,Não,Não,Sim,Não
5203559,Não,Não,Sim,Não,Não,Não
5203575,Sim,Não,Não,Não,Não,Não
5203609,Não,Não,Não,Não,Não,Não
5203807,Não,Não,Não,Não,Não,Não
5203906,Não,Não,Não,Não,Não,Não
5203939,Não,Não,Não,Não,Não,Não
5203962,Não,Não,Não,Não,Não,Não
5204003,Sim,Não,Não,Não,Não,Não
5204102,Não,Sim,Não,Não,Não,Não
5204201,Não,Não,Não,Não,Não,Não
5204250,Não,Não,Não,Não,Não,Não
5204300,Não,Não,Não,Não,Não,Não
5204409,Sim,Não,Não,Não,Não,Não
5204508,Sim,Sim,Sim,Sim,Sim,Não
5204557,Não,Não,Não,Não,Não,Não
5204607,Não,Não,Não,Não,Não,Não
5204656,Sim,Não,Não,Não,Não sabe,Não
5204706,Não,Não,Não,Não,Não,Não
5204805,Sim,Não,Não,Não,Não,Não
5204854,Sim,Não,Não,Não,Sim,Não
5204904,Não,Não,Não,Não,Sim,Não
5204953,Sim,Não,Não,Não,Não,Não
5205000,Não,Não,Não,Não,Não,Não
5205059,Sim,Não,Não,Não,Não,Não
5205109,Sim,Não,Não,Não,Sim,Não
5205208,Não,Não,Não,Não,Não,Não
5205307,Não,Não,Não,Sim,Não,Não
5205406,Não,Não,Não,Não,Não,Não
5205455,Não,Não,Não,Não,Não,Não
5205471,Não,Não,Não,Não,Não,Não
5205497,Não,Não,Não sabe,Não,Não,Não
5205513,Sim,Não,Sim,Não,Não,Sim
5205521,Sim,Não,Não,Não,Não,Não
5205703,Não,Não,Não,Não,Não,Não
5205802,Não,Não,Sim,Não,Não,Não
5205901,Sim,Não,Não,Não,Não,Não
5206206,Não,Não,Sim,Não,Não,Não
5206305,Não,Não,Não,Não,Não,Não
5206404,Sim,Não,Não,Não,Não,Não
5206503,Sim,Não,Não,Não,Não,Não
5206602,Sim,Não,Não,Não,Não,Não
